,label,time,front-end_ctn_latency,front-end_ctn_cpu,front-end_ctn_mem,front-end_ctn_net_in,front-end_ctn_net_out,user_ctn_latency,user_ctn_write,catalogue_ctn_latency,catalogue_ctn_cpu,catalogue_ctn_mem,catalogue_ctn_net_in,catalogue_ctn_net_out,orders_ctn_latency,orders_ctn_cpu,orders_ctn_mem,orders_ctn_write,orders_ctn_net_in,orders_ctn_net_out,carts_ctn_latency,carts_ctn_cpu,carts_ctn_mem,carts_ctn_read,carts_ctn_write,carts_ctn_net_in,carts_ctn_net_out,payment_ctn_latency,payment_ctn_cpu,payment_ctn_mem,payment_ctn_net_in,payment_ctn_net_out,shipping_ctn_latency,shipping_ctn_cpu,shipping_ctn_mem,shipping_ctn_net_in,shipping_ctn_net_out
1247,0,2023-01-05 17:37:45,0.009290353264103383,0.5361347826163183,236269568.0,212631.33723144475,764911.7996281112,0.0018899586354015438,757.3089278698375,0.0018589125318318573,0.031713720263675825,27246592.0,62986.03282493369,57926.88992042441,0.011764258573014084,0.13706979428163374,691744768.0,75339.52478591242,40105.46139359698,63850.52756494596,0.004755170222950744,0.19524979586839822,651575296.0,0.0,73570.47263506375,76755.64045267786,81194.28626348544,0.00018693938941402596,0.011380861814299054,24551424.0,9825.78605809526,3912.713427045667,0.0005769061213488534,0.02780993041625484,602374144.0,8227.213391691623,9202.999820829813
1248,0,2023-01-05 17:37:50,0.009290353264103383,0.5402813460023963,235311104.0,214272.49497684985,771028.500917271,0.0018910299746614206,757.3089278698375,0.0018618830262638816,0.034318834853305336,27246592.0,63286.81686810299,58227.66684182869,0.011764258573014084,0.13085800157618507,691744768.0,94945.81069049153,40105.46139359698,63850.52756494596,0.004755170222950744,0.17754521333363826,651575296.0,0.0,55500.8,62625.56667567698,66247.09478142996,0.00018693938941402596,0.011380861814299053,24551424.0,9825.78605809526,3912.713427045667,0.0005836768161439659,0.027938843300707318,602382336.0,8227.213391691623,9202.999820829813
1249,0,2023-01-05 17:37:55,0.009249319915973529,0.5429558459990155,231452672.0,214272.49497684985,771028.500917271,0.0018910299746614206,757.3089278698375,0.0018618830262638816,0.031220413168870892,27246592.0,63305.522337063296,58232.1901426497,0.011764258573014084,0.12583598413988406,691826688.0,94945.81069049153,40105.46139359698,63850.52756494596,0.004755170222950744,0.1539150371266748,651575296.0,0.0,74189.52366298113,76537.7628379345,81078.57721832834,0.0001948120453686111,0.011377747865336647,24551424.0,8373.180058656684,3334.2730900990073,0.0005836768161439659,0.027848214495011344,602390528.0,8227.213391691623,9202.999820829813
1250,0,2023-01-05 17:38:00,0.009249319915973529,0.5429558459990155,231452672.0,214272.49497684982,771028.5009172709,0.0018910299746614206,636.3616575763275,0.0018618830262638816,0.03437525505546958,27246592.0,63305.522337063296,58232.1901426497,0.011869364335635854,0.15116287374412954,691793920.0,75292.93721094303,27462.78700653595,43510.77506592782,0.004731484669351744,0.1941871284323068,651575296.0,0.0,74189.52366298113,76537.7628379345,81078.57721832834,0.0001948120453686111,0.010485744902861888,24551424.0,9825.851608042192,3907.9787444977587,0.0005836768161439659,0.027848214495011344,602390528.0,7888.194020744356,8767.824457421773
1251,0,2023-01-05 17:38:05,0.009249319915973529,0.5036254948619704,231452672.0,213837.75392530824,770499.0907478045,0.0018952324202776067,1196.4946445959104,0.001870647493177817,0.030408779419829758,27246592.0,63305.522337063296,58232.1901426497,0.011869364335635854,0.15116287374412954,691793920.0,75292.93721094303,30766.839294117646,48745.563358056264,0.004731484669351744,0.19485010452673177,651575296.0,0.0,74189.52366298113,76471.08745684694,80957.2065592635,0.0001948120453686111,0.009999018106232096,24551424.0,9825.851608042194,3907.97874449776,0.000576615002283547,0.022433826826652712,602390528.0,7888.194020744356,8767.824457421773
1252,0,2023-01-05 17:38:10,0.009365930603688287,0.5089452067516128,231084032.0,213837.75392530824,770499.0907478045,0.0018952324202776067,1149.873293380607,0.001870647493177817,0.03459241234695559,27246592.0,63151.043047370455,58057.19937192846,0.011869364335635854,0.15385383842586714,691765248.0,28185.454364197863,39794.10955764382,62967.041026816405,0.004731484669351744,0.1948941133657776,651575296.0,0.0,73018.67572156197,76107.23232510668,80438.94971237706,0.00020302444045364524,0.008728072400530223,24551424.0,9816.775876525575,3921.896835502003,0.000576615002283547,0.02801921058076636,602390528.0,7888.194020744356,8767.824457421773
1253,0,2023-01-05 17:38:15,0.009365930603688287,0.45442167078256157,231084032.0,213837.75392530824,770499.0907478045,0.0018952324202776067,1413.6989739888927,0.001870647493177817,0.03197729459900807,27246592.0,63151.043047370455,58057.19937192846,0.012084897445478622,0.1552889796057762,691392512.0,31569.753004280217,39794.10955764382,62967.041026816405,0.004742657105608241,0.1966799681117884,651575296.0,0.0,73018.67572156197,76107.23232510668,80438.94971237706,0.00020302444045364524,0.01177369964527978,24551424.0,9816.775876525575,3921.896835502003,0.000576615002283547,0.02801921058076636,602390528.0,6201.478858695653,6981.200706521739
1254,0,2023-01-05 17:38:20,0.009365930603688287,0.47395870501061466,230711296.0,213092.1478521478,767976.1838161837,0.001913353564352988,1380.5464134184544,0.0018800416549700982,0.030629997743359522,27246592.0,63216.54438023505,58109.408479968835,0.012084897445478622,0.15759894852922385,691392512.0,55079.4907252873,39794.10955764382,62967.041026816405,0.004742657105608241,0.18241361450835114,651575296.0,0.0,60582.77059354239,76107.23232510668,80438.94971237706,0.00020302444045364524,0.01177369964527978,24551424.0,9819.570724427076,3924.1600062839975,0.0005829861126440408,0.025883541732073856,602390528.0,7892.934782608697,8885.326086956522
1255,0,2023-01-05 17:38:25,0.009557849901560798,0.444117006547193,230711296.0,213092.1478521478,767976.1838161837,0.001913353564352988,1380.5464134184544,0.0018800416549700982,0.03455025277952556,27246592.0,62908.69099446129,57870.92289107197,0.012084897445478622,0.1575325861152266,691920896.0,55079.49072528731,39794.10955764382,62967.041026816405,0.004742657105608241,0.1966764006490963,651575296.0,0.0,72723.6124702922,76647.1349638731,80709.14956918202,0.00019640921821623082,0.011610146318105152,24551424.0,9819.570724427076,3924.1600062839975,0.0005829861126440408,0.027964966853784808,602390528.0,7892.934782608697,8885.326086956522
1256,0,2023-01-05 17:38:30,0.009557849901560798,0.5083145978274429,229437440.0,211557.66722011383,761933.0526565465,0.001913353564352988,1616.2041299487043,0.0018800416549700982,0.034772108633480195,27246592.0,62908.69099446129,57870.92289107197,0.012147772635327382,0.1326203686979416,691920896.0,51226.43566060466,39721.38161327351,62818.55368882396,0.004749722544579458,0.19624453297197353,651575296.0,0.0,72723.6124702922,76647.1349638731,80709.14956918202,0.00019640921821623082,0.011517194592840396,24551424.0,9854.153976535395,3940.438041261686,0.0005829861126440408,0.027817428123421483,602390528.0,8003.651559235322,8756.907695612272
1257,0,2023-01-05 17:38:35,0.009557849901560798,0.5448191284903818,231604224.0,211557.66722011383,761933.0526565465,0.0019127576493410835,1463.466920740785,0.0018767711060903914,0.03473073708991032,27246592.0,62908.69099446129,57870.92289107197,0.012147772635327382,0.1282329441137302,691920896.0,51226.43566060467,39721.38161327351,62818.55368882396,0.004749722544579458,0.16967554919269917,651575296.0,0.0,74357.1462164323,76728.69195713758,80764.56460155192,0.00019640921821623082,0.011428554657308219,24551424.0,9854.153976535395,3940.438041261686,0.0005823206004569112,0.02856034794347721,602390528.0,8003.651559235322,8756.907695612272
1258,0,2023-01-05 17:38:40,0.00954213096791021,0.5425095787996514,234070016.0,211651.36276391556,762817.9462571978,0.0019127576493410835,1463.466920740785,0.0018767711060903914,0.034671773833873126,27246592.0,49075.218335424775,45158.01371712799,0.012147772635327382,0.12081672138121236,691920896.0,57016.668636954724,39773.63571474921,62958.276555706965,0.004749722544579458,0.17826155888331677,651575296.0,0.0,74357.1462164323,76240.12786361216,80405.68993074054,0.00019571066730043988,0.011480522767220632,24551424.0,7579.507424420469,3030.492548872984,0.0005823206004569112,0.029071359048083646,602390528.0,8211.133634804304,8950.288476532043
1259,0,2023-01-05 17:38:45,0.00954213096791021,0.5417341430899161,234070016.0,211651.36276391556,762817.9462571978,0.0019127576493410835,1191.814037696809,0.0018767711060903914,0.029154687932734548,27246592.0,62607.08748615726,57567.62307459982,0.012236558477580312,0.1597449838930679,691568640.0,57016.668636954724,32232.885830197043,51021.91197304955,0.0047706756834352305,0.1956392036452172,651575296.0,0.0,74357.1462164323,76240.12786361216,80405.68993074054,0.00019571066730043988,0.009560221506948654,24551424.0,9729.456704328415,3894.171249741123,0.0005823206004569112,0.029071359048083646,602390528.0,8351.087641523784,9112.654019166828
1260,0,2023-01-05 17:38:50,0.00954213096791021,0.45272942213895545,231940096.0,211303.97960628808,761794.335080017,0.0019253784477477034,1260.8249538272112,0.0018718792406309265,0.030428140853713655,27246592.0,62607.08748615726,57567.62307459982,0.012236558477580312,0.1597449838930679,691568640.0,50820.40824105662,28918.416187301278,45775.38892674064,0.0047706756834352305,0.196355167512429,651575296.0,0.0,62190.66471439695,75961.97947063064,80501.45902708641,0.00019571066730043988,0.010033389275251294,24551424.0,9729.456704328415,3894.171249741123,0.0005997163599089103,0.029264986038957375,602390528.0,8351.087641523784,9112.654019166828
