,food_cpu,food_rx,food_tx,inside_cpu,inside_rx,inside_tx,assurance_cpu,assurance_rx,assurance_tx,train_cpu,train_rx,train_tx,order_other_cpu,order_other_rx,order_other_tx,security_cpu,security_rx,security_tx,label,class
605,0.0086043697872559,0.0,0.0,0.0035976006531095,0.0,0.0,0.3890691385251062,0.0,0.0,0.1394967879960133,0.0,0.0,0.0062247358978784,0.0,0.0,0.0022720103090178,0.0,0.0,1,1
606,0.003326849294387,0.0,0.0,0.0035976006531095,0.0,0.0,0.5270260789119535,0.0,0.0,0.0535917384413662,0.0,0.0,0.0062247358978784,0.0,0.0,0.0022720103090178,0.0,0.0,1,1
607,0.0079994021060401,0.0,0.0,0.0005475245781331,0.0,0.0,0.5270260789119535,0.0,0.0,0.2122444871219215,0.0,0.0,0.0056783023233837,0.0,0.0,0.0014936604512745,0.0,0.0,1,1
608,0.0079994021060401,0.0,0.0,0.0055215860586022,0.8270676691729323,0.7421875,0.3946109301405485,0.0,0.0,0.2035482859067913,0.4545454545454545,0.7421875,0.0056783023233837,0.0,0.0,0.0160843688760046,0.0918854415274463,0.0307045895281189,1,1
609,0.01179935792407,0.0,0.0,0.0055215860586022,0.8270676691729323,0.7421875,0.6720921000767518,0.0,0.0,0.2035482859067913,0.4545454545454545,0.7421875,0.0035003143055493,0.0,0.0,0.0160843688760046,0.0918854415274463,0.0307045895281189,1,1
610,0.0186019645163629,0.2668052668052668,0.4797979797979798,0.003969740414102,0.0,0.0,0.511777665831889,0.0,0.0,0.0071156979629311,0.0,0.0,0.0053719383385685,0.0,0.0,0.0033039494778345,0.0,0.0,1,1
611,0.0110951833571293,0.0,0.0,0.004630074654866,0.0,0.0,0.511777665831889,0.0,0.0,0.1549762405325979,0.0,0.0,0.0085158865604606,0.0,0.0,0.0033039494778345,0.0,0.0,1,1
612,0.0110951833571293,0.0,0.0,0.0033075232485314,0.0,0.0,0.3663701639452925,0.0,0.0,0.208682534894755,0.0,0.0,0.0156982040328529,0.1589595375722543,0.0810580204778157,0.0011993389008981,0.0,0.0,1,1
613,0.002748562291838,0.0,0.0,0.0030784590267484,0.0,0.0,0.9531833161425928,0.2115384615384615,0.0972862263184843,0.208682534894755,0.0,0.0,0.0156982040328529,0.1589595375722543,0.0810580204778157,0.0099768219101967,0.0,0.0,1,1
614,0.0167538725591368,0.0,0.0,0.0030784590267484,0.0,0.0,0.9531833161425928,0.2115384615384615,0.0972862263184843,0.0544117176638698,0.0,0.0,0.001765649713063,0.0,0.0,0.0099768219101967,0.0,0.0,1,1
615,0.0167538725591368,0.0,0.0,0.0027659897947829,0.0,0.0,0.3779667968529763,0.0,0.0,0.1158741512771226,0.0,0.0,0.0054853892602484,0.0,0.0,0.000692602002017,0.0,0.0,1,1
616,0.0050635198586604,0.0,0.0,0.0028813617329318,0.0,0.0,0.3779667968529763,0.0,0.0,0.1158741512771226,0.0,0.0,0.0054853892602484,0.0,0.0,0.0049914929787919,0.0,0.0,1,1
617,0.011306202335533,0.0,0.0,0.0043537768363724,0.8270676691729323,0.7421875,0.4474236511457382,0.0,0.0,0.094051415845864,0.0,0.0,0.0069078778329973,0.0,0.0,0.0111016233564255,0.0,0.0,1,1
618,0.011306202335533,0.0,0.0,0.0043537768363724,0.8270676691729323,0.7421875,0.4474236511457382,0.0,0.0,0.094051415845864,0.0,0.0,0.0125787500509366,0.0,0.0,0.0111016233564255,0.0,0.0,1,1
