,front-end_ctn_latency,front-end_ctn_cpu,front-end_ctn_mem,front-end_ctn_net_in,front-end_ctn_net_out,user_ctn_latency,user_ctn_write,catalogue_ctn_latency,catalogue_ctn_cpu,catalogue_ctn_mem,catalogue_ctn_net_in,catalogue_ctn_net_out,orders_ctn_latency,orders_ctn_cpu,orders_ctn_mem,orders_ctn_write,orders_ctn_net_in,orders_ctn_net_out,carts_ctn_latency,carts_ctn_cpu,carts_ctn_mem,carts_ctn_write,carts_ctn_net_in,carts_ctn_net_out,payment_ctn_latency,payment_ctn_cpu,payment_ctn_mem,payment_ctn_net_in,payment_ctn_net_out,shipping_ctn_latency,shipping_ctn_cpu,shipping_ctn_mem,shipping_ctn_net_in,shipping_ctn_net_out,orders_ctn_read,carts_ctn_read,label,class
563,0.494477804037896,0.9290082129386356,0.9223434091617326,0.9336928328687142,0.9374160559907738,0.960572947755375,0.5942829702803107,0.9942086747831882,0.8850185370261455,0.0078947368421058,0.940991131863922,0.940498668787794,0.1835734664644062,0.9222276896232692,0.6113074204946543,0.6440578878806744,0.9342631189288896,0.9399316352734391,0.9130089407205314,0.9125980528621462,0.0,0.4678835780412044,0.9265921204315192,0.9250386875676664,0.7536534059218096,0.9989914578576912,1.0,0.930170120662247,0.9273290546696455,0.9286521814671592,0.901828634228094,0.0,0.9199809037576374,0.9223814066926816,0.0,0.0,2,2
564,0.494477804037896,0.9259623206551072,0.8732315363041443,0.9336928328687144,0.937416055990774,0.960572947755375,0.5942829702803107,0.9942086747831882,0.8138620608961087,0.0078947368421058,0.940991131863922,0.940498668787794,0.1971198956959354,0.9228288103558948,0.7738515901060055,0.7200784751063167,0.9342631189288896,0.9399316352734391,0.9238592970852034,0.9176378260492376,0.0,0.7567685650192993,0.9265921204315192,0.9250386875676664,0.7536534059218096,0.9989914578576912,1.0,0.930170120662247,0.9273290546696455,0.9286521814671592,0.9116294627813816,0.0,0.9199809037576374,0.9223814066926816,0.0,0.0,2,2
565,0.494477804037896,0.9206639006015233,0.8732315363041443,0.937452183446334,0.9406181240622434,0.9786003582546656,0.511893908698001,1.0,0.8804597349577943,0.0078947368421058,0.9336636616804144,0.933315187854354,0.1971198956959354,0.9221043145744544,0.7738515901060055,0.7200784751063167,0.9342631189288896,0.9399316352734391,0.9238592970852034,0.915050401656153,0.0,0.7567685650192993,0.7421927317214448,0.7428044179424795,0.7536534059218096,0.8652953510720194,1.0,0.930170120662247,0.9273290546696455,0.9293206664000622,0.9116294627813816,0.0,0.9199809037576374,0.9223814066926816,0.0,0.0,2,2
566,0.4957752049198882,0.9206639006015228,0.8732315363041443,0.934616599135748,0.937397081735208,0.9786003582546656,0.4912719361557338,1.0,0.87839936139073,0.0078947368421058,0.9336636616804144,0.933315187854354,0.1971198956959354,0.8066459958708376,0.7738515901060055,0.6376244489638362,0.931569114954979,0.939990918929114,0.9238592970852034,0.9136330229194288,0.0,0.7509964041528193,0.9236591828621176,0.927857518958731,0.7233587339698676,0.8137704120617864,1.0,0.928708384307644,0.9271815447957956,0.9293206664000622,0.90900196848883,0.0,0.9317012895052252,0.9324681070294674,0.0,0.0,2,2
567,0.4957752049198882,0.8535278444672838,0.8332190713617948,0.934616599135748,0.937397081735208,0.9786003582546656,0.4912719361557338,1.0,0.87839936139073,0.0078947368421058,0.9313799958866982,0.930886780555719,0.1888153903789539,0.848538533977196,0.7349823321554823,0.7559846454222859,0.931569114954979,0.939990918929114,0.918028680273668,0.9050506519517668,0.0,0.7509964041528193,0.9236591828621176,0.927857518958731,0.7233587339698676,0.9991472787522324,1.0,0.928708384307644,0.9271815447957956,0.9293206664000622,0.901067143164829,0.0,0.9317012895052252,0.9324681070294674,0.0,0.0,2,2
568,0.4957752049198882,0.9222096763626748,0.8287316921159236,0.9325302675432569,0.9360218499379068,0.9410954393439032,0.4912719361557338,0.9803624906720044,0.8776909387393566,0.0078947368421058,0.9306235797363508,0.9300579420058486,0.1888153903789539,0.9150255789531972,0.7349823321554823,0.6631691335947806,0.9296125925770056,0.9394503278672393,0.918028680273668,0.9050506519517668,0.0,0.7509964041528193,0.9199136386570916,0.9254801828190872,0.7233587339698676,0.9993104767607592,1.0,0.9312785194451864,0.9273936283372692,0.9093680857386016,0.8973731608570522,0.0,0.9192575123822146,0.9517321807721708,0.0,0.0,2,2
569,0.4875991462047926,0.9222096763626748,0.8287316921159236,0.6512143430170465,0.6536493854710203,0.9410954393439032,0.4756884386239464,0.9803624906720044,0.7802455461679101,0.0078947368421058,0.9306235797363508,0.9300579420058486,0.1888153903789539,0.913571554280848,0.7985865724381256,0.6631691335947806,0.9296125925770056,0.9394503278672393,0.918028680273668,0.9009309418897364,0.0,0.7928318576804164,0.9184723342758,0.9241039143546832,0.7026674310775834,0.9987339594962498,1.0,0.6571268766831069,0.6518499948549745,0.9093680857386016,0.8881923340976419,0.0,0.9120045284595936,0.935567325898926,0.0,0.0,2,2
570,0.4875991462047926,0.9222096763626748,0.8287316921159236,0.7293636590476296,0.7320909200381328,0.9410954393439032,0.3777263507948274,0.9803624906720044,0.8789249741289643,0.0078947368421058,0.9306235797363508,0.9300579420058486,0.1842599227535737,0.8405468221365192,0.7985865724381256,0.7315856974173938,0.9330867083050198,0.9398552606676298,0.9186442139386052,0.9027886520263216,0.0,0.7180247498679869,0.9184723342758,0.9241039143546832,0.7026674310775834,0.9985311310429792,1.0,0.7352943841543477,0.7293897990403483,0.9093680857386016,0.885054870467254,0.0,0.9120045284595936,0.935567325898926,0.0,0.0,2,2
571,0.4875991462047926,0.8012520199690368,0.7983172327827983,0.940839644978285,0.9439338476041002,0.996777780943646,0.328711676908407,0.9675584272835388,0.8809425151954331,0.0078947368421058,0.9323088347699572,0.9325404079851286,0.1842599227535737,0.912796444819698,0.5265017667844631,0.6227266607543223,0.9330867083050198,0.9398552606676298,0.9186442139386052,0.9023513277535254,0.0,0.4588917552035557,0.7629291358990241,0.7676271590786109,0.7026674310775834,0.9981814710390124,1.0,0.93801008965489,0.930477650224488,0.8783509735826479,0.786718395469623,0.0,0.9199853816539716,0.9231465282591916,0.0,0.0,2,2
777,0.4398273501505603,0.9787981220872908,0.8615144904954812,0.9855582133224312,0.9869244874070294,0.9308249756081616,0.7409550962223803,0.9468533833906438,0.9341083589393816,0.0078947368421058,0.9873928615850844,0.9867931783157128,0.1071838321036614,0.9487707162770428,0.7773851590105778,0.377614995536028,0.978869494146785,0.9813230264452728,0.9041941516047854,0.9370110339634652,0.0,0.4293707447065681,0.9807820808088604,0.9805508994873452,0.0048885189195438,0.0266417566888707,0.0138598204734663,0.815594702019409,0.812452792288,0.8274046344005878,0.8957077165668873,0.0,0.941928691684674,0.9615442306211458,0.0,0.0,2,2
778,0.4398273501505603,0.9795352157195598,0.8666874415705825,0.808068329009244,0.8104275726440587,0.9521623574004852,0.8691286185950641,0.9662975824935284,0.8576501007401043,0.0078947368421058,0.9868767864366016,0.9867073914943396,0.1071838321036614,0.9487707162770428,0.7773851590105778,0.377614995536028,0.9717007724471012,0.9702199229951411,0.9041941516047854,0.9370110339634652,0.0,0.4831686598303378,0.9807820808088604,0.9805508994873452,0.0048885189195438,0.0263766917867073,0.0138598204734663,0.9872932205095184,0.9834898777835388,0.8017468723972045,0.8909138919504151,0.0,0.941928691684674,0.9615442306211458,0.0,0.0,2,2
779,0.4528192705178895,0.9806312318140812,0.8666874415705825,0.9826297798772756,0.9854986747099654,0.9521623574004852,0.9222825508357284,0.9662975824935284,0.7529069104600467,0.0078947368421058,0.986876786436602,0.98670739149434,0.1071838321036614,0.9374648893154922,0.5795053003533894,0.377614995536028,0.9717007724471012,0.9702199229951411,0.9041941516047854,0.9395276005084278,0.0,0.6138437956659745,0.9771608960086382,0.9735760355723428,0.1629795908540278,0.1849238338712695,0.9998604716059716,0.9835522598084132,0.9768283294148192,0.8017468723972045,0.8547858304178897,0.0,0.912418230282481,0.9356902786622326,0.0,0.0,2,2
780,0.4528192705178895,0.9778066627567096,0.8524150825802428,0.9753466703138352,0.978476328183864,0.9521623574004852,0.9222825508357284,0.9662975824935284,0.9437492101905168,0.0078947368421058,0.6874834561461782,0.6865432304092919,0.1292833946187087,0.9371693355323822,0.5795053003533894,0.6693020574518532,0.973502015623389,0.9747103535938948,0.8981647523507055,0.9395276005084278,0.0,0.6138437956659745,0.9771608960086382,0.9735760355723428,0.1629795908540278,0.2010731563564128,0.9998604716059716,0.9835522598084132,0.9768283294148192,0.8017468723972045,0.8547858304178897,0.0,0.912418230282481,0.9356902786622326,0.0,0.0,2,2
781,0.4528192705178895,0.8888953456185188,0.8524150825802428,0.9753466703138352,0.978476328183864,0.9068546586733924,0.9222825508357284,0.9709464078654576,0.9437492101905168,0.0078947368421058,0.7714076187234136,0.770716978781101,0.1292833946187087,0.8436599749611768,0.5795053003533894,0.7495685404740852,0.973502015623389,0.9747103535938948,0.8981647523507055,0.9370495532933872,0.0,0.8079706890028628,0.9726932813155484,0.9691336737240366,0.1629795908540278,0.2010731563564128,0.9998604716059716,0.9787453193823688,0.9698319525483554,0.831610656452759,0.8655229959600903,0.0,0.9163301711582466,0.9239023401409284,0.0,0.0,2,2
782,0.4673700474966231,0.9638093620004652,0.845870987846681,0.970241249698218,0.9734351058996504,0.9068546586733924,0.8455006831934413,0.9709464078654576,0.9420046115948484,0.0078947368421058,0.9727211476338292,0.9724893217810778,0.1292833946187087,0.9355641649890208,0.3568904593639672,0.776298751535837,0.973502015623389,0.9747103535938948,0.8981647523507055,0.9308311638149912,0.0,0.8079706890028628,0.9726932813155484,0.9691336737240366,0.4040298276385601,0.5139584892497868,0.9998604716059716,0.9699505867487468,0.9653349414064404,0.831610656452759,0.7965031383999386,0.0,0.9163301711582466,0.9239023401409284,0.0,0.0,2,2
783,0.4673700474966231,0.9560953085009036,0.8453100654409473,0.8091299950712463,0.811793502578608,0.9068546586733924,0.8994211851428869,0.9709464078654576,0.9420046115948484,0.0078947368421058,0.9727211476338292,0.9724893217810778,0.1537974105516617,0.9355641649890208,0.3568904593639672,0.776298751535837,0.7957295590992068,0.7928842338954565,0.9067061671223584,0.9308311638149912,0.0,0.8812201319872208,0.9726932813155484,0.9691336737240366,0.4040298276385601,0.5139584892497868,0.9998604716059716,0.9699505867487468,0.9653349414064404,0.831610656452759,0.8767589210528003,0.0,0.9163301711582466,0.9239023401409284,0.0,0.0,2,2
784,0.4673700474966231,0.9560953085009036,0.8453100654409473,0.737359684372281,0.7395639543340341,0.9068315596816618,0.8994211851428869,0.9877962129806764,0.9281510697401608,0.0078947368421058,0.9609760732954828,0.960982578874853,0.1537974105516617,0.9320780707480126,0.5653710247349863,0.776298751535837,0.951545063197856,0.948142581638812,0.9067061671223584,0.8247980384958814,0.0,0.8812201319872208,0.959852210477438,0.9546307053186014,0.4040298276385601,0.6404274820218894,0.9998604716059716,0.9699505867487468,0.9653349414064404,0.8686063617640115,0.7812371279247767,0.0,0.72250709238452,0.7350929732659395,0.0,0.0,2,2
785,0.4797189321407863,0.9416246369515998,0.8488625740105951,0.956822796182184,0.9614546899574004,0.9068315596816618,0.8994211851428867,0.9877962129806764,0.915497483841251,0.0078947368421058,0.9609760732954828,0.960982578874853,0.1537974105516617,0.919703710388088,0.4911660777385123,0.7413068182159528,0.9515450631978556,0.9481425816388118,0.9067061671223584,0.8628289474433003,0.0,0.8733500076607016,0.959852210477438,0.9546307053186014,0.7359511766720729,0.7914981745651098,0.9998604716059716,0.9652891960926888,0.9608708728326444,0.8686063617640115,0.8121109011347625,0.0,0.8960556481213581,0.911664698564252,0.0,0.0,2,2
786,0.4797189321407863,0.937468638553666,0.8507323153630413,0.9485339922114456,0.9540666932032196,0.9068315596816618,0.6923199872132981,0.9877962129806764,0.9085391014799504,0.0078947368421058,0.9515253566988118,0.9512321583665702,0.1795359420922417,0.919703710388088,0.4911660777385123,0.7413068182159528,0.9546893161951412,0.9532184374672004,0.9064936539912316,0.92209238345972,0.0,0.8733500076607016,0.9499076493170896,0.9448021160971232,0.7359511766720729,0.8359314732922298,0.9998604716059716,0.9591518236605512,0.9538715620439132,0.8686063617640115,0.8041182203275768,0.0,0.8960556481213581,0.911664698564252,0.0,0.0,2,2
787,0.4797189321407863,0.930843495571635,0.8103459021502024,0.9485339922114456,0.9540666932032196,0.9365500865424624,0.6923199872132981,0.9771383439609868,0.782795082554201,0.0078947368421058,0.9515253566988118,0.9512321583665702,0.1795359420922417,0.8528487164480555,0.4911660777385123,0.7413068182159528,0.955210748878586,0.9570554868210768,0.9064936539912316,0.8519118934464976,0.0,0.8119058452402964,0.7888825859243884,0.7828260659415434,0.7359511766720729,0.8359314732922298,0.9998604716059716,0.9501875765842384,0.9482752253575794,0.8969619879317696,0.8192395149780045,0.0,0.8960556481213582,0.911664698564252,0.0,0.0,2,2
788,0.4808746957922794,0.8355783375473796,0.820380180741664,0.9455711181874044,0.9517243545962356,0.9365500865424624,0.6456830242680819,0.9771383439609868,0.721172573739831,0.0078947368421058,0.9515253566988118,0.9512321583665702,0.1795359420922417,0.9021413510706424,0.3498233215548225,0.2967717365483003,0.955210748878586,0.9570554868210768,0.9064936539912316,0.9116041759703418,0.0,0.8119058452402964,0.9461490893768608,0.9446713777029712,0.7472926212510806,0.9988229447634523,0.9998604716059716,0.9501875765842384,0.9482752253575794,0.8969619879317696,0.8751149622519018,0.0,0.9201074718824144,0.9229158544821512,0.0,0.0,2,2
789,0.4808746957922794,0.9211290488884274,0.8577126830788404,0.9398632499577928,0.9470574262003304,0.9365500865424624,0.6456830242680819,0.9771383439609868,0.8773248412848281,0.0078947368421058,0.7675018461508084,0.7665619627864351,0.1848126908716935,0.9021413510706424,0.3498233215548225,0.3489419068454458,0.9452238319872834,0.9482575456360174,0.9064763359867172,0.9116041759703418,0.0,0.6101206245596759,0.9369583793417638,0.9361484731317038,0.7472926212510806,0.9988229447634523,0.9998604716059716,0.9421331587599928,0.9385766677177034,0.8969619879317696,0.8720769037116285,0.0,0.9201074718824144,0.9229158544821512,0.0,0.0,2,2
790,0.4808746957922794,0.8255167007270512,0.8577126830788404,0.937074813673749,0.9429880318977796,0.9439136986097711,0.5190052422935431,0.9773617887843506,0.8786700312812131,0.0078947368421058,0.9377112658789571,0.9371062430860968,0.1848126908716935,0.9021413510706424,0.3498233215548225,0.3517888470487766,0.934602160742094,0.9357407795781104,0.9064763359867172,0.9109988959551814,0.0,0.605880506349377,0.9369583793417638,0.9361484731317038,0.7472926212510806,0.9983066770548208,0.9998604716059716,0.9421331587599928,0.9385766677177034,0.9231032658281628,0.8861388731934087,0.0,0.9201074718824144,0.9229158544821512,0.0,0.0,2,2
791,0.487802216086264,0.9155951385117466,0.8522904331567465,0.937074813673749,0.9429880318977796,0.9439136986097711,0.61815774451351,0.9773617887843506,0.8755673375790425,0.0078947368421058,0.9377112658789571,0.9371062430860968,0.1848126908716935,0.9048557010577984,0.5123674911660601,0.3517888470487766,0.934602160742094,0.9357407795781104,0.9064763359867172,0.9090171510789656,0.0,0.605880506349377,0.922221349438877,0.9224500588945672,0.8585619145073343,0.9980660798702856,0.9998604716059716,0.93747775418284,0.930471265460553,0.9231032658281628,0.8610505408392247,0.0,0.8989626129804899,0.9248821375448382,0.0,0.0,2,2
792,0.487802216086264,0.8453203686566495,0.8522904331567465,0.6925042273349404,0.696347812909443,0.9439136986097711,0.7236806382223337,0.9773617887843506,0.8744130997771102,0.0078947368421058,0.8058373952522027,0.8049729311208063,0.192999718476437,0.9048557010577984,0.5123674911660601,0.3564293487924814,0.9412390777950442,0.9442828745217252,0.9053566917345226,0.9063431698677556,0.0,0.605880506349377,0.922221349438877,0.9224500588945672,0.8585619145073343,0.9988814825044084,0.9998604716059716,0.9428054506527912,0.9359476352501094,0.9231032658281628,0.8799564768135492,0.0,0.7130271791956918,0.7335856820959806,0.0,0.0,2,2
793,0.487802216086264,0.8117216806959,0.8347771891555,0.7774729801487428,0.7825129312431309,0.939770380261082,0.7236806382223337,0.967738328448801,0.8744130997771102,0.0078947368421058,0.9452589183872676,0.9447499362824024,0.192999718476437,0.9045644473528828,0.6890459363958144,0.6828413177548844,0.9412390777950442,0.9442828745217252,0.9053566917345226,0.8332602219696326,0.0,0.6752714768487292,0.9171415228135472,0.9208141911717996,0.8585619145073343,0.9134974194295894,0.9998604716059716,0.9428054506527912,0.9359476352501094,0.9328452701719332,0.8845902475810561,0.0,0.6484135436660059,0.6452267886554541,0.0,0.0,2,2
794,0.4968530757717042,0.9277339217882672,0.914989093175444,0.9356716672969796,0.9417371378200572,0.939770380261082,0.6322657707439198,0.967738328448801,0.8809269676955018,0.0078947368421058,0.9452589183872676,0.9447499362824024,0.192999718476437,0.9067455891394158,0.6183745583039126,0.825711215829293,0.9412390777950442,0.9442828745217252,0.9053566917345226,0.8288168273734209,0.0,0.8243280323232489,0.9171415228135472,0.9208141911717996,0.7984538803459267,0.9196889110521512,0.9998604716059716,0.7931653754053862,0.7873372314642867,0.9328452701719332,0.8753732044379676,0.0,0.572714704847695,0.569899986566255,0.0,0.0,2,2
795,0.4968530757717042,0.9297496452575742,0.914989093175444,0.9356716672969796,0.9417371378200572,0.939770380261082,0.7217963672721214,0.967738328448801,0.8809269676955018,0.0078947368421058,0.9452589183872676,0.9447499362824024,0.1938579437376034,0.9067455891394158,0.6183745583039126,0.825711215829293,0.9328268048411212,0.9325235516057444,0.9056020387973625,0.8980601766136375,0.0,0.7784990731234317,0.9254835089342656,0.9231533112671502,0.7984538803459267,0.9982190465448396,0.9998604716059716,0.9388053731748888,0.9312647758313092,0.9328452701719332,0.8704858903714743,0.0,0.8942640190159563,0.895596189180359,0.0,0.0,2,2
796,0.4968530757717042,0.8359594867904377,0.914989093175444,0.936264471169902,0.9418034119292956,0.9185037992175608,0.7217963672721214,0.955873113374686,0.8871291117812067,0.0078947368421058,0.9422156358645802,0.9420815082913884,0.1938579437376034,0.9186193878160254,0.6183745583039126,0.7166904089506706,0.9328268048411212,0.9325235516057444,0.9056020387973625,0.8129054607237538,0.0,0.7784990731234317,0.917940900189678,0.9118150497810928,0.7984538803459267,0.9982190465448396,0.9998604716059716,0.9388053731748888,0.9312647758313092,0.9361779233948234,0.8704858903714743,0.0,0.8861140714564083,0.8907915127154711,0.0,0.0,2,2
797,0.5040226132538576,0.7933412242413751,0.914989093175444,0.936103289091656,0.9408719202858148,0.9185037992175608,0.7217963672721214,0.955873113374686,0.8130361600608178,0.0078947368421058,0.9363540101156044,0.936261509824446,0.1938579437376034,0.9278002085174252,0.5441696113074386,0.814522241172279,0.9328268048411212,0.9325235516057444,0.9056020387973625,0.9003848105513669,0.0,0.8259680769695404,0.917940900189678,0.9118150497810928,0.9219144181819908,0.9986076353140227,0.9998604716059716,0.9409433777678784,0.935824040362825,0.9361779233948234,0.8753982334763013,0.0,0.88993297340162,0.8977072919539347,0.0,0.0,2,2
798,0.5040226132538576,0.926937278006089,0.7999999999999998,0.936103289091656,0.9408719202858148,0.9185037992175608,0.7990790145881818,0.955873113374686,0.7951240227006573,0.0078947368421058,0.9389626966244752,0.9392505708848912,0.1919842805665771,0.9278002085174252,0.5441696113074386,0.8145222411722789,0.636103406138673,0.6332087047984435,0.9090203055270356,0.8990394158403306,0.0,0.7057448478040245,0.9244384374915652,0.9236406691591708,0.9219144181819908,0.918478530843854,0.9998604716059716,0.9472353947443688,0.9429132034756332,0.9361779233948234,0.8753982334763013,0.0,0.88993297340162,0.8977072919539347,0.0,0.0,2,2
799,0.5040226132538576,0.9316028947862288,0.7999999999999998,0.7860875364408898,0.7900919679937891,0.9278633768008152,0.7774571115477631,0.9511171355230637,0.8085814398500648,0.0078947368421058,0.9389626966244752,0.9392505708848912,0.1919842805665771,0.9291595944335614,0.8091872791519563,0.6778692439366596,0.9402575415463322,0.9402789793672136,0.9090203055270356,0.8295237236370191,0.0,0.8002569915748798,0.9244384374915652,0.9236406691591708,0.9219144181819908,0.9995716575486668,0.9998604716059716,0.9472353947443688,0.9429132034756332,0.8878722837842227,0.8739758136102419,0.0,0.8899329734016203,0.897707291953935,0.0,0.0,2,2
800,0.491906266387699,0.9377873269905792,0.7999999999999998,0.9423368691234464,0.9474803514513054,0.9278633768008152,0.710528474177762,0.9511171355230637,0.8857941841364754,0.0078947368421058,0.94252092165653,0.9425467681206962,0.1919842805665771,0.9170672794307324,0.8515901060070519,0.7463182876530154,0.9402575415463325,0.9402789793672136,0.9090203055270356,0.8977946830756605,0.0,0.8002569915748798,0.9395969896761024,0.9373301287127388,0.8273174531267614,0.9994582756756586,0.9998604716059716,0.8023873156313756,0.7987260594441509,0.8878722837842227,0.7798717955906085,0.0,0.3751740134619177,0.3817417945964769,0.0,0.0,2,2
801,0.491906266387699,0.8085400255068483,0.8874415705827361,0.9423368691234464,0.9474803514513054,0.9278633768008152,0.710528474177762,0.9511171355230637,0.8876831094343344,0.0078947368421058,0.7730352784159746,0.7723798961300242,0.1838788521786865,0.9170672794307324,0.8515901060070519,0.7463182876530154,0.93910905215445,0.9400966772746944,0.8988449603242284,0.8977946830756605,0.0,0.8002569915748798,0.9343077208048328,0.933572072820772,0.8273174531267614,0.9990174238085162,0.9998604716059716,0.9379451118742406,0.9321492252378428,0.8878722837842227,0.8542884696881976,0.0,0.6386955468818633,0.6421805562263154,0.0,0.0,2,2
802,0.491906266387699,0.8455304601397778,0.9071361794951698,0.939634929571522,0.9439506682531456,0.9317440788245496,0.6718107793718495,0.9620519227188276,0.8873730414786665,0.0078947368421058,0.9371495733980688,0.9368748924270084,0.1838788521786865,0.8252304923912249,0.8515901060070519,0.3596634493042919,0.93910905215445,0.9400966772746944,0.8988449603242284,0.8257167601348525,0.0,0.6091097255179199,0.9343077208048328,0.933572072820772,0.8273174531267614,0.9980149421405377,0.9998604716059716,0.9379451118742406,0.9321492252378428,0.9364056203627356,0.7929376049123814,0.0,0.7147062990069972,0.7186060571041661,0.0,0.0,2,2
803,0.4891907409229563,0.9297671938976384,0.9071361794951698,0.939634929571522,0.9439506682531456,0.9317440788245496,0.6718107793718495,0.9620519227188276,0.8912802342454358,0.0078947368421058,0.9376034880789011,0.9372988832458088,0.1838788521786865,0.7856674795638541,0.7738515901060055,0.7531679616419366,0.9370900395429548,0.9384277082049958,0.8988449603242284,0.9071603552228448,0.0,0.6091097255179196,0.9303441517884604,0.937053184906417,0.6916724522607972,0.9981257036154322,0.9998604716059716,0.9379451118742406,0.9321492252378428,0.9364056203627356,0.8694404636437404,0.0,0.9121290255016076,0.9171060105342074,0.0,0.0,2,2
804,0.4891907409229563,0.9297671938976384,0.9071361794951698,0.939634929571522,0.9439506682531456,0.9317440788245496,0.596926822545822,0.9620519227188276,0.8912802342454358,0.0078947368421058,0.9376034880789011,0.9372988832458088,0.1853781127627106,0.9150357905955772,0.621908127208485,0.7531679616419366,0.9365957297191312,0.9406246769960472,0.9106619235960416,0.9094855563595208,0.0,0.7690660298389943,0.9303441517884604,0.937053184906417,0.6916724522607972,0.9988967796258174,0.9998604716059716,0.7576146790227327,0.7542303625074366,0.9364056203627356,0.833878591511379,0.0,0.7537150169976159,0.757827624154679,0.0,0.0,2,2
805,0.4891907409229563,0.8212853158095549,0.878840760361483,0.9403231587606016,0.944822990884374,0.9506582630885752,0.596926822545822,0.996728610177756,0.8211001094879133,0.0078947368421058,0.9452249407700464,0.944747836977396,0.1853781127627106,0.8282148662826095,0.621908127208485,0.8835186746290636,0.9391062238786562,0.9415551571815488,0.9106619235960416,0.8403207493476901,0.0,0.8096400855180107,0.92716847718542,0.9313337516756294,0.6916724522607972,0.9988967796258174,0.9998604716059716,0.6794460068612466,0.6764108751433149,0.9593036100991926,0.9032281483783862,0.0,0.9141026494799668,0.9152505632510246,0.0,0.0,2,2
806,0.4832301722840805,0.8556695219466675,0.878840760361483,0.9438576437479672,0.948368147511414,0.9506582630885752,0.596926822545822,0.996728610177756,0.8965315271224177,0.0078947368421058,0.9448161736873524,0.9439774684532468,0.1853781127627106,0.9107288221820744,0.621908127208485,0.7121014012095594,0.9391062238786562,0.9415551571815488,0.9106619235960416,0.8027573721631158,0.0,0.8096400855180107,0.92716847718542,0.9313337516756294,0.6071340135299531,0.9991141298532512,0.9998604716059716,0.9408654581669024,0.9382276769219088,0.9593036100991926,0.8475242231319193,0.0,0.9141026494799668,0.9152505632510246,0.0,0.0,2,2
807,0.4832301722840805,0.933545952363206,0.878840760361483,0.9438576437479672,0.948368147511414,0.9506582630885752,0.3499615394165114,0.996728610177756,0.8966216827052252,0.0078947368421058,0.9448161736873524,0.9439774684532468,0.1813374137161059,0.9012725801326396,0.6537102473498635,0.7121014012095594,0.7822495609021007,0.781181970092772,0.899627452447742,0.9176914574143844,0.0,0.6274960987706021,0.9217335296407596,0.9228253403071156,0.6071340135299531,0.9173405059730516,0.9998604716059716,0.9385600282378024,0.9339847117902452,0.9593036100991926,0.8314518096572753,0.0,0.9189411230594396,0.9151592249110642,0.0,0.0,2,2
808,0.4832301722840805,0.7648566330465264,0.878840760361483,0.941828565581233,0.9466470755244332,0.9341040173519306,0.4208404177799368,0.9966652269064272,0.9040669387298254,0.0078947368421058,0.9448161736873522,0.9439774684532468,0.1813374137161059,0.9012725801326396,0.6537102473498635,0.8861461688207036,0.9382084773127274,0.9369280384378772,0.899627452447742,0.7707166359710842,0.0,0.810042414130479,0.9244097927262608,0.9273708815522634,0.6071340135299531,0.8756268617800432,0.9998604716059716,0.9385600282378024,0.9339847117902452,0.981209655689122,0.7769303808284997,0.0,0.9060727408700852,0.9049918517554236,0.0,0.0,2,2
809,0.4860072143514759,0.686512080072658,0.878840760361483,0.7911006765170264,0.7951480441751916,0.9341040173519306,0.4208404177799368,0.9966652269064272,0.8933554544560554,0.0078947368421058,0.9417827101678976,0.9407890204438412,0.1813374137161059,0.8950390087038467,0.4204946996466105,0.7197212011975758,0.9382084773127274,0.9369280384378772,0.899627452447742,0.9130642637462764,0.0,0.810042414130479,0.9244097927262608,0.9273708815522634,0.554040215809224,0.7374442635081345,0.9998604716059716,0.9430859518654156,0.9394167447672992,0.981209655689122,0.7307310414560391,0.0,0.8983645978629035,0.8979300270831108,0.0,0.0,2,2
810,0.4860072143514759,0.9287525444899848,0.8488625740105951,0.9409409118748132,0.9450461965668344,0.9341040173519306,0.3506909961406633,0.9966652269064272,0.8933554544560554,0.0078947368421058,0.941957834948532,0.9411498015498782,0.1840312996447375,0.8950390087038467,0.4204946996466105,0.7197212011975758,0.9391257990057276,0.9391863000287743,0.8973269956834786,0.9130642637462764,0.0,0.810042414130479,0.9254710492830934,0.9284926448676812,0.554040215809224,0.9988938263863316,0.9998604716059716,0.9430859518654156,0.9394167447672992,0.981209655689122,0.893403204125333,0.0,0.8983645978629035,0.8979300270831108,0.0,0.0,2,2
811,0.4860072143514759,0.9287525444899848,0.8488625740105951,0.9409409118748132,0.9450461965668344,0.9308993668230928,0.3985462240931152,0.99293979813003,0.8920548157177574,0.0078947368421058,0.941957834948532,0.9411498015498782,0.1840312996447375,0.7743724797566259,0.4204946996466105,0.2743505362817465,0.8060851349272793,0.8053541616718807,0.8973269956834786,0.9136459362043636,0.0,0.899370496648573,0.9254710492830934,0.9284926448676812,0.554040215809224,0.9988938263863316,0.9998604716059716,0.9430859518654156,0.9394167447672992,0.9585447778108716,0.904954065946155,0.0,0.8983645978629035,0.8979300270831108,0.0,0.0,2,2
