,front-end_ctn_latency,front-end_ctn_cpu,front-end_ctn_mem,front-end_ctn_net_in,front-end_ctn_net_out,user_ctn_latency,user_ctn_write,catalogue_ctn_latency,catalogue_ctn_cpu,catalogue_ctn_mem,catalogue_ctn_net_in,catalogue_ctn_net_out,orders_ctn_latency,orders_ctn_cpu,orders_ctn_mem,orders_ctn_read,orders_ctn_write,orders_ctn_net_in,orders_ctn_net_out,carts_ctn_latency,carts_ctn_cpu,carts_ctn_mem,carts_ctn_read,carts_ctn_write,carts_ctn_net_in,carts_ctn_net_out,payment_ctn_latency,payment_ctn_cpu,payment_ctn_mem,payment_ctn_net_in,payment_ctn_net_out,shipping_ctn_latency,shipping_ctn_cpu,shipping_ctn_mem,shipping_ctn_net_in,shipping_ctn_net_out,label,class
1225,0.0411169365786841,0.8136298776574984,0.6422755158951476,0.973939989016077,0.9737685964827836,0.0027729545952524,0.1785852009799473,0.8953846354646907,0.8680985241494859,1.0,0.9785060566258452,0.9782216298185742,0.0275052916623288,0.9146293003234712,0.8287671232876619,0.0,0.8016818804197418,0.9639299079255108,0.9526702827011336,0.9638310991701864,0.94205100396198,0.0,0.0,0.6550923193839139,0.9642857439431104,0.9704475307147166,0.1372106596398363,0.9146085094804868,1.0,0.965290241016109,0.963300854928651,0.9456327916034108,0.8720269554156882,0.9908256880733006,0.7910761335722475,0.7706301215779505,0,2
1226,0.0411169365786841,0.9775297168006588,0.7138873396542111,0.9744194282124282,0.9732235113662312,0.0027729545952524,0.2350004477478284,0.8953846354646907,0.9467467994960592,1.0,0.9796013562102268,0.9790790783359018,0.0275049793300523,0.9127199241667074,0.75,0.0,0.8016818804197418,0.96152805592082,0.9521761812376284,0.9695785138172962,0.94205100396198,0.0,0.0,0.5520752759864287,0.9700415867427316,0.9750870847635236,0.1372106596398363,0.9146085094804868,1.0,0.965290241016109,0.963300854928651,0.9456327916034108,0.8858607449793234,1.0,0.9300918409649712,0.9143179994418726,0,2
1227,0.0411169365786841,0.9768160035532344,0.7138873396542111,0.9744194282124282,0.9732235113662312,0.0027365127406939,0.2350004477478284,0.8997850560411692,0.935459024323258,1.0,0.979921646031437,0.9793449810686562,0.0275049793300523,0.9155455116811188,0.75,0.0,0.7841419948881431,0.9669599813812458,0.9633632613975532,0.9695785138172962,0.8520038851001974,0.0,0.0,0.5655696424937465,0.9767331944901464,0.982551962381108,0.1372106596398363,0.9146085094804868,1.0,0.7874221094723336,0.7683924123100242,0.9537314285919616,0.8858607449793234,1.0,0.9300918409649712,0.9143179994418724,0,2
1228,0.0408707955874135,0.9768160035532338,0.7138873396542111,0.5571957693809754,0.5537635243089821,0.0027365127406939,0.6708434166126996,0.8997850560411692,0.935459024323258,1.0,0.8501065259734225,0.8496062547015859,0.0275049793300523,0.9181047986269786,0.75,0.0,0.7841419948881431,0.9669599813812458,0.9633632613975532,0.9695785138172962,0.7262440844683007,0.0,0.0,0.6331191864580217,0.9750986773303236,0.9776130228511062,0.133863055155772,0.9146085094804868,1.0,0.9706040272686282,0.9646723599012146,0.9537314285919616,0.6993037306571971,1.0,0.946177953931305,0.9241033282882484,0,2
1229,0.0408707955874135,0.981167118122076,0.8300055772448411,0.6464664896969418,0.6431381675466677,0.0027365127406939,0.6708434166126996,0.8997850560411692,0.9315530382828676,1.0,0.9872822828266375,0.987016482288286,0.0269912506716033,0.9157131695073184,0.4691780821917746,0.0,0.7841419948881431,0.9736756989384358,0.9754041199327498,0.9676867304997436,0.9322463476810304,0.0,0.0,0.6331191864580217,0.9750986773303236,0.9776130228511062,0.133863055155772,0.9514322165022214,1.0,0.9706040272686282,0.9646723599012146,0.9537314285919616,0.7555253185800861,0.7155963302750479,0.8024005335328096,0.7780524394383225,0,2
1230,0.0408707955874135,0.981167118122076,0.8300055772448411,0.7289930019580582,0.726123561156232,0.0027074753177322,0.6708434166126996,0.8975818455265613,0.9315530382828676,1.0,0.9888033551481724,0.988553315227154,0.0269912506716033,0.9122971081198364,0.3287671232876619,0.0,0.6751720757409744,0.7967831663337955,0.7981975764439675,0.9676867304997436,0.928850434389674,0.0,0.0,0.568707826386071,0.9739706045137988,0.9786550565964748,0.133863055155772,0.9514322165022214,1.0,0.8280579243270968,0.8094471244665727,0.9684418641226664,0.8064315727530778,0.7155963302750479,0.9683096847700816,0.9601769185966916,0,2
1231,0.0400972936161073,0.9839962379667184,0.8300055772448411,0.8115195142191743,0.8091089547657964,0.0027074753177322,0.5388972551167088,0.8975818455265613,0.8002539663861955,1.0,0.9888033551481724,0.988553315227154,0.0269912506716033,0.9051762819716932,0.3287671232876619,0.0,0.3830506366360927,0.7156435247555923,0.716913899782905,0.9676867304997436,0.93151628020541,0.0,0.0,0.5703879858455212,0.799204899211691,0.798983115162224,0.1446282850909621,0.7733038412411117,1.0,0.9796743320548572,0.9767074416479656,0.9684418641226664,0.7530202930221939,0.7155963302750479,0.9717770889121996,0.9585142781338756,0,2
1232,0.0400972936161073,0.8210820482339445,0.8156162855549356,0.9832749360666924,0.9815685621630512,0.0027074753177322,0.5388972551167088,0.8975818455265613,0.9142993442337444,1.0,0.8114504866984013,0.811245294215439,0.0267845107197542,0.8981459674917383,0.3287671232876619,0.0,0.3830506366360927,0.9783341655881328,0.9784602901380366,0.9602193946556016,0.9470299800914178,0.0,0.0,0.5703879858455212,0.9757735144408144,0.9784016597621596,0.1446282850909621,0.8163285853864134,1.0,0.9796743320548572,0.9767074416479656,0.9684418641226664,0.9467530437763076,0.7155963302750479,0.9717770889121996,0.9585142781338756,0,2
1233,0.0400972936161073,0.8591791581845101,0.8901282766313443,0.9832749360666924,0.9815685621630512,0.0027794231917784,0.549073283001761,0.9048165754585894,0.9159273227506648,1.0,0.98969153806825,0.9894049012200964,0.0267845107197542,0.8945478007472882,0.5719178082191547,0.0,0.3830506366360927,0.9829134839799516,0.9856262490982948,0.9602193946556016,0.9526098964739118,0.0,0.0,0.5577525165899806,0.9698183076876258,0.9736544243092764,0.1446282850909621,0.8593533295317237,1.0,0.8066838433148834,0.7858676476596637,0.9485838287818974,0.8706657800990474,0.7155963302750479,0.9887027353574576,0.9704984311382768,0,2
1234,0.0402608753222104,0.9004700035982546,0.8901282766313443,0.9832749360666924,0.9815685621630512,0.0027794231917784,0.2899482902521953,0.9048165754585894,0.9248144602882736,1.0,0.9896915380682504,0.9894049012200968,0.0267845107197542,0.8945478007472882,0.5719178082191547,0.0,0.4711807763351844,0.9829134839799516,0.9856262490982948,0.9602193946556016,0.9520935813840132,0.0,0.0,0.6296320454770904,0.9698183076876256,0.9736544243092764,0.1405599987609918,0.9463559544951696,1.0,0.7378953687964072,0.7047737796106441,0.9485838287818974,0.948569441592892,0.7155963302750479,0.9887027353574576,0.9704984311382768,0,2
1235,0.0402608753222104,0.9860709521797508,0.8901282766313443,0.9849088698244434,0.982815746460414,0.0027794231917784,0.3250769312888198,0.9048165754585894,0.9285260919027468,1.0,0.9922260868583808,0.9922897158236148,0.0266882727539109,0.8931923121647976,0.5719178082191547,0.0,0.5313562822287918,0.9829134839799516,0.9856262490982948,0.957473998317034,0.7909474541911217,0.0,0.0,0.6296320454770904,0.9695298393341288,0.9703155563074224,0.1405599987609918,0.7798966683355991,1.0,0.979888334888438,0.9757133154968958,0.9485838287818974,0.8561895066701007,0.7155963302750479,0.9887027353574576,0.9704984311382768,0,2
1236,0.0402608753222104,0.9889762261119472,0.8499721137757952,0.9881547085869288,0.9855887631294196,0.0027557824547252,0.2952281249999999,0.9047411628064898,0.931445287228803,1.0,0.9922260868583808,0.9922897158236148,0.0266882727539109,0.8203175817694943,0.3938356164383094,0.0,0.5313562822287918,0.9842929767285196,0.9823695466457254,0.957473998317034,0.8315216746998995,0.0,0.0,0.4365469302105622,0.9695298393341288,0.9703155563074224,0.1405599987609918,0.8222663943987202,1.0,0.984549708911595,0.9865732840614752,0.9180243869044968,0.9397072828215844,0.7155963302750479,0.9687898968686404,0.9508222846533064,0,2
1237,0.0400902537518736,0.9860942427887304,0.8499721137757952,0.9881547085869288,0.9855887631294196,0.0027557824547252,0.3214376040774255,0.9047411628064898,0.7940180037350388,1.0,0.9908735995671314,0.9904179536758676,0.0266882727539109,0.8962243076535447,0.5205479452055215,0.0,0.4873819648530571,0.9792351264670226,0.9771925938154952,0.957473998317034,0.8683473336137079,0.0,0.0,0.6463926846157222,0.9695298393341288,0.9703155563074224,0.1685379751179663,0.8575636542309705,1.0,0.984549708911595,0.9865732840614752,0.9180243869044968,0.7670306297337421,0.7155963302750479,0.9687898968686404,0.9508222846533064,0,2
1238,0.0400902537518736,0.986015489945057,0.7774679308421639,0.9844599015163706,0.9816996004302884,0.0027557824547252,0.286308963040801,0.9047411628064898,0.9352611852283496,1.0,0.9849054265494094,0.9840467682889992,0.0270909994107016,0.8988609196857691,0.6849315068493524,0.0,0.4873819648530571,0.9792351264670226,0.9771925938154952,0.9640531641517336,0.9511102775018068,0.0,0.0,0.6463926846157222,0.965528733702264,0.9694796757972772,0.1685379751179663,0.8308126918826496,1.0,0.9783914798757072,0.9763936066448304,0.9180243869044968,0.9249034906937662,0.7155963302750479,0.739810029624563,0.7106477814329207,0,2
1239,0.0400902537518736,0.986015489945057,0.7774679308421639,0.9844599015163706,0.9816996004302884,0.0028527810984933,0.5766141192892963,0.9137944667349848,0.9392058780596096,1.0,0.9841663029848132,0.9839031271720988,0.0270909994107016,0.8988609196857691,0.6849315068493524,0.0,0.5248892479415166,0.9751097598093446,0.972970082770282,0.9640531641517336,0.9497374895156864,0.0,0.0,0.6463926846157222,0.965528733702264,0.9694796757972772,0.1685379751179663,0.7884429658195286,1.0,0.9783914798757072,0.9763936066448304,0.9150005439920432,0.9174825649841688,0.7155963302750479,0.9347587060807832,0.907675192300488,0,2
1240,0.0405740513146446,0.986015489945057,0.7774679308421639,0.9827843858736184,0.9818312025221108,0.0028527810984933,0.678077413353545,0.9137944667349848,0.9469859330564891,1.0,0.9841663029848132,0.9839031271720988,0.0270909994107016,0.9033459799678358,0.636986301369916,0.0,0.4816488457826011,0.9759268030653652,0.9734391735109108,0.9640531641517336,0.9497374895156864,0.0,0.0,0.65343790547085,0.9645878757692076,0.9659742669985816,0.1317617643935205,0.7401247326319051,1.0,0.9698046818704286,0.9669861535375144,0.9150005439920432,0.9065835838711328,0.7155963302750479,0.9347587060807832,0.907675192300488,0,2
1241,0.0405740513146446,0.8252156308521785,0.7774679308421639,0.9867240768089492,0.9863626545358752,0.0028527810984933,0.678077413353545,0.9137944667349848,0.9556172499089496,1.0,0.9858560458084696,0.9856089016510752,0.0269099756946109,0.8372942911137171,0.5479452054794365,0.0,0.4816488457826011,0.9759268030653652,0.9734391735109108,0.9640356965808606,0.9366294832338709,0.0,0.0,0.65343790547085,0.8296383835864113,0.8289949499496432,0.1317617643935205,0.9251270255593654,1.0,0.9698046818704286,0.9669861535375144,0.9150005439920432,0.8914529923153458,0.7155963302750479,0.77367451266754,0.7448733608808775,0,2
1242,0.0405740513146446,0.9959597652841216,0.8818739542665925,0.9867240768089492,0.9863626545358752,0.0028475766339804,0.678077413353545,0.9170368426537102,0.9556172499089496,1.0,0.9858560458084696,0.9856089016510752,0.0269099756946109,0.9097293888190666,0.5479452054794365,0.0,0.287541117162823,0.9759268030653652,0.9734391735109108,0.9640356965808606,0.9371337312552006,0.0,0.0,0.6376786106369937,0.9767037536770532,0.976181101822737,0.1317617643935205,0.9251270255593654,1.0,0.7780498781353484,0.7453058750711419,0.903829330403694,0.7839336863758772,0.7155963302750479,0.6937890718168378,0.684437495608069,0,2
1243,0.0410105768453917,0.9959597652841216,0.8818739542665925,0.9879727752572706,0.987050236279229,0.0028475766339804,0.721356162329657,0.9170368426537102,0.9556172499089496,1.0,0.9881157346943772,0.987790727318685,0.0269099756946109,0.9097293888190666,0.5479452054794365,0.0,0.3681062745992575,0.975926803065365,0.9734391735109108,0.9640356965808606,0.9371337312552006,0.0,0.0,0.5735998153838898,0.9767037536770532,0.976181101822737,0.1378332955624566,0.9294610317485864,1.0,0.9700061772273167,0.9549454382264552,0.903829330403694,0.7573992409332649,0.7155963302750479,0.9495906610061045,0.9555003189718756,0,2
1244,0.0410105768453917,0.996493779183126,0.8818739542665925,0.9847730868530112,0.9852179805530458,0.0028475766339804,0.721356162329657,0.9170368426537102,0.8063224575023028,1.0,0.9881157346943772,0.987790727318685,0.0275389870486867,0.8502425940046786,0.3287671232876619,0.0,0.3681062745992575,0.7042622231614545,0.7064522638786729,0.9797872589478318,0.9448295827940496,0.0,0.0,0.5735998153838898,0.9767037536770532,0.976181101822737,0.1378332955624566,0.8121479784415772,1.0,0.9700061772273167,0.9549454382264552,0.903829330403694,0.8838003536944447,0.7155963302750479,0.9495906610061045,0.9555003189718756,0,2
1245,0.0410105768453917,0.9877529826238728,0.8350250976017843,0.9847730868530112,0.9852179805530458,0.0028948933270201,0.597708445809151,0.9264969535481274,0.8576700888352017,1.0,0.9879317444135696,0.9882903499762916,0.0275389870486867,0.8207957639728182,0.3287671232876619,0.0,0.2934550058850639,0.7860262549448436,0.7884705568632461,0.9797872589478318,0.8592232100520308,0.0,0.0,0.6310998263494226,0.9776350093608512,0.975896143233744,0.1378332955624566,0.7692860663820232,1.0,0.972703593825532,0.9586289637951052,0.9307044086046096,0.9115687793962384,0.7155963302750479,0.9650299661562848,0.9579839556382088,0,2
1246,0.0409151596264059,0.9877529826238728,0.8350250976017843,0.9875852192684016,0.9871768221288254,0.0028948933270201,0.597708445809151,0.9264969535481274,0.9615952507997386,1.0,0.9887200329485132,0.9886509749520224,0.0275389870486867,0.9447549882303408,0.3390410958903658,0.0,0.5159443244967272,0.9843209878321132,0.9882896822168052,0.9797872589478318,0.8250225641143419,0.0,0.0,0.6604095727435682,0.9776350093608512,0.975896143233744,0.1507972613360135,0.7185044048823457,1.0,0.972703593825532,0.9586289637951052,0.9307044086046096,0.909165157878416,0.7155963302750479,0.9650299661562848,0.9579839556382088,0,2
1247,0.0409151596264059,0.9877529826238728,0.8350250976017843,0.9875852192684014,0.9871768221288252,0.0028948933270201,0.597708445809151,0.9264969535481274,0.95600077159479,1.0,0.9887200329485132,0.9886509749520224,0.0274860141926506,0.9473267783129006,0.6027397260273801,0.0,0.5159443244967272,0.9843209878321132,0.9882896822168052,0.9750358077301726,0.8777469990263959,0.0,0.0,0.6604095727435682,0.9874132351034712,0.982363159375189,0.1507972613360135,0.7977048187222109,1.0,0.9759842791001944,0.9605403464664471,0.9307044086046096,0.909165157878416,0.7155963302750479,0.9650299661562848,0.9579839556382088,0,2
1248,0.0409151596264059,0.9848521180356824,0.7460122699386504,0.8319053197483428,0.828753077665948,0.0028663622119337,0.597708445809151,0.9301413343155256,0.9503266964567522,1.0,0.9881927330540404,0.988260272852628,0.0274860141926506,0.9506331788408586,0.6027397260273801,0.0,0.4994731033768857,0.9843209878321132,0.9882896822168052,0.9750358077301726,0.9616430759702534,0.0,0.0,0.6459232992159666,0.982775493161153,0.9786915244238512,0.1507972613360135,0.8412735622851384,1.0,0.9759842791001944,0.9605403464664471,0.9289619760518084,0.9719353300093276,0.7155963302750479,0.9952983700093324,0.9989447387799985,0,2
1249,0.0404503377906316,0.9848521180356824,0.7460122699386504,0.990418333274418,0.9880568969516936,0.0028663622119337,0.7711220228889577,0.9301413343155256,0.9503266964567522,1.0,0.9898972532490538,0.9895670137730936,0.0274860141926506,0.9485133738947428,0.7260273972602818,0.0,0.5393721674710851,0.9882624827545756,0.994571949412875,0.9750358077301726,0.9643906314893844,0.0,0.0,0.6640676544737529,0.982775493161153,0.9786915244238512,0.202213034372837,0.9508216848462052,1.0,0.979249858761862,0.9717520136410028,0.9289619760518084,0.9719353300093276,0.7155963302750479,0.9952983700093324,0.9989447387799985,0,2
1250,0.0404503377906316,0.7912957906799618,0.7506971556051312,0.990418333274418,0.9880568969516936,0.0028663622119337,0.7711220228889577,0.9301413343155256,0.9485440033989828,1.0,0.9898972532490538,0.9895670137730936,0.0276769064359121,0.942147380884091,0.4897260273972961,0.0,0.5079217505365329,0.9882624827545756,0.994571949412875,0.9727930763538004,0.9745132110736364,0.0,0.0,0.6640676544737529,0.9798539737662982,0.9735884472187756,0.202213034372837,0.9508216848462052,1.0,0.9816891036590072,0.979586426654746,0.9289619760518084,0.8253169247305945,0.7155963302750479,0.7001626901562217,0.6733083863474966,0,2
1251,0.0404503377906316,0.980053204305683,0.7083100948131626,0.9899184118344124,0.9882824948799503,0.0028379197442891,0.7137145270494192,0.936965750246452,0.9441331231416984,1.0,0.8389522040496235,0.8387172135615838,0.0276769064359121,0.9390188333849796,0.4383561643835492,0.0,0.5079217505365329,0.9882624827545756,0.994571949412875,0.9727930763538004,0.9734268477717104,0.0,0.0,0.6429087310013842,0.9784929003959276,0.9747277950158526,0.202213034372837,0.9621906607675946,1.0,0.9816891036590072,0.979586426654746,0.9566730470747642,0.8976332618872085,0.7155963302750479,0.7815343152244548,0.7558637317256023,0,2
1252,0.0400887525623643,0.980053204305683,0.7083100948131626,0.9895652665627048,0.9881537543291364,0.0028379197442891,0.8006839448340313,0.936965750246452,0.8657426397861441,1.0,0.9895281534172656,0.9892509866101724,0.0276769064359121,0.9313480881522036,0.4383561643835492,0.0,0.5488979945298894,0.6623347441156987,0.665860683513276,0.9727930763538004,0.8428867906180255,0.0,0.0,0.6586224180897865,0.9784929003959276,0.9747277950158526,0.2824168898090131,0.7498384800876976,1.0,0.9816891036590072,0.979586426654746,0.9566730470747642,0.9997047786502444,0.7155963302750479,0.9735767751604896,0.950699850507624,0,2
1253,0.0400887525623643,0.9056784644319948,0.7083100948131626,0.9895652665627048,0.9881537543291364,0.0028379197442891,0.8122098421541317,0.936965750246452,0.8606313157312063,1.0,0.9895281534172656,0.9892509866101724,0.027417672458839,0.7682774226223641,0.4383561643835492,0.0,0.4571998282529027,0.9868635055652238,0.9871663714688887,0.9609327081655896,0.9756365273099308,0.0,0.0,0.6586224180897865,0.9784929003959276,0.9747277950158526,0.2824168898090131,0.7342949918669971,1.0,0.978518692046296,0.9755938157364284,0.9566730470747642,0.9925110589011592,0.7155963302750479,0.8163939194036861,0.7912304416855829,0,2
1254,0.0400887525623643,0.7921410474470345,0.7702175125488013,0.9877191744007288,0.9856634697056538,0.0027714048195523,0.8122098421541317,0.9349448476277856,0.924021777124629,1.0,0.9868338447839408,0.9866071692554138,0.027417672458839,0.7321555831117266,0.5445205479452397,0.0,0.3161912257702202,0.9868635055652238,0.9871663714688887,0.9609327081655896,0.9718836907059604,0.0,0.0,0.5930569217607582,0.9789106085663676,0.977963923220042,0.2824168898090131,0.7393445439514873,1.0,0.9788888133152271,0.9806131248399595,0.9684575590053958,0.9925110589011592,0.7155963302750479,0.9961478262362125,0.9690543209171344,0,2
1255,0.0399972449359436,0.8160462355962229,0.7702175125488013,0.9853624484875896,0.9835188546105608,0.0027714048195523,0.8122098421541317,0.9349448476277856,0.9185668713506772,1.0,0.9853493195100764,0.985403646704016,0.027417672458839,0.9067228087250016,0.5205479452055215,0.0,0.3911753065870477,0.9868635055652238,0.9871663714688887,0.9609327081655896,0.9679677844567246,0.0,0.0,0.5930569217607582,0.9789106085663676,0.977963923220042,0.3075484328249629,0.8139062435952429,1.0,0.979349894605688,0.9794180202934162,0.9684575590053958,0.9964543565421384,0.7155963302750479,0.9974495677933144,0.982252680308974,0,2
1256,0.0399972449359436,0.9705458361663124,0.7432236475181258,0.9853624484875896,0.9835188546105608,0.0027714048195523,0.7072446808510638,0.9349448476277856,0.9151077702876232,1.0,0.8430758260985939,0.8431223090493638,0.0272757334150267,0.896755880493972,0.5205479452055215,0.0,0.3347540905091175,0.9860593882293852,0.9879683864306128,0.9588964499431392,0.9669725725417132,0.0,0.0,0.5930569217607582,0.9789106085663676,0.977963923220042,0.3075484328249629,0.9944532886697732,1.0,0.979349894605688,0.9794180202934162,0.9684575590053958,0.8169260652815571,0.7155963302750479,0.9974495677933144,0.982252680308974,0,2
1257,0.0399972449359436,0.9669664603951352,0.7272727272727275,0.7982461382122035,0.7954378819575895,0.0027212332177309,0.5207457519990591,0.9166339719875416,0.9144250521719214,1.0,0.9842283196146688,0.9838988101531582,0.0272757334150267,0.9031761156053416,0.6506849315068166,0.0,0.5201043856984517,0.9860593882293852,0.9879683864306128,0.9588964499431392,0.968788867589498,0.0,0.0,0.4723248071822336,0.9819608479110108,0.981707171698195,0.3075484328249629,0.9781230061327428,1.0,0.7458459148883158,0.7080812487127526,0.9539910970674488,0.8356162316747507,0.7155963302750479,0.7915495104457513,0.7457492970455839,0,2
1258,0.0400879080496169,0.9669664603951352,0.7272727272727275,0.714476765150429,0.7113833459275284,0.0027212332177309,0.5207457519990591,0.9166339719875416,0.8281203185840447,1.0,0.98372957284337,0.9831495257018104,0.0272757334150267,0.9217420195844468,0.6095890410958873,0.0,0.5430502972101536,0.9812222167648889,0.98237475579183,0.9588964499431392,0.969199261887002,0.0,0.0,0.4200409886623391,0.9728019435923502,0.9732450156743596,0.2816987470264667,0.972996355054456,1.0,0.8297114568625005,0.799451510720307,0.9539910970674488,0.7848377071231116,0.7155963302750479,0.9696464600311931,0.955692175035502,0,2
1259,0.0400879080496169,0.9669664603951352,0.7272727272727275,0.9830435728939584,0.9826889316678356,0.0027212332177309,0.7468954721578653,0.9166339719875416,0.9113897931913364,1.0,0.9844159185154444,0.9840048312791968,0.0277640525949249,0.9279121682281768,0.6095890410958873,0.0,0.5430502972101536,0.9812222167648889,0.98237475579183,0.9675793345626638,0.8075729531121036,0.0,0.0,0.659552147823841,0.9728019435923502,0.9732450156743596,0.2816987470264667,0.8660240518919663,1.0,0.9730712143131718,0.9556398365960206,0.9539910970674488,0.9453911792767596,0.7155963302750479,0.9696464600311928,0.9556921750355016,0,2
1260,0.0400879080496169,0.9629477759843208,0.6980479643056334,0.9830435728939584,0.9826889316678356,0.0027306301695041,0.7468954721578653,0.9180644352934718,0.8283030474557185,1.0,0.9819998679246792,0.981566385438274,0.0277640525949249,0.9367448124426714,0.7465753424658033,0.0,0.5175946185075008,0.9812222167648889,0.9823747557918304,0.9675793345626638,0.8411925802345783,0.0,0.0,0.686692452965604,0.9716737634178836,0.97139731736261,0.2816987470264667,0.9607228843775892,1.0,0.9738628621735608,0.9628848253420872,0.9464868481434046,0.957165322931986,0.7155963302750479,0.9813202443389905,0.9652917330963816,0,2
1261,0.0403580974369334,0.9662735244980112,0.6894590072504183,0.9811093228820734,0.9804095661145884,0.0027306301695041,0.7123099874347123,0.9180644352934718,0.7894347828962159,1.0,0.9819998679246792,0.981566385438274,0.0277640525949249,0.9377203786551648,0.7294520547944785,0.0,0.5175946185075008,0.8176192745020778,0.8216270069100124,0.9675793345626638,0.8740821602802139,0.0,0.0,0.6657415268217268,0.9722692844327822,0.9720398400338346,0.2033810668547393,0.959111898344266,1.0,0.7959643980490458,0.765461688766253,0.9464868481434046,0.9541755533312972,0.7155963302750479,0.9813202443389905,0.9652917330963816,0,2
1262,0.0403580974369334,0.8298351950978485,0.6894590072504183,0.9811093228820734,0.9804095661145884,0.0027306301695041,0.7051401848522216,0.9180644352934718,0.9149961669723632,1.0,0.8381505261607682,0.8377805428380315,0.0274785277848035,0.9454015036915426,0.7294520547944785,0.0,0.5914026023695215,0.9763978359199224,0.9811838547578916,0.9635330241770084,0.9510387607715816,0.0,0.0,0.6657415268217268,0.9722692844327822,0.9720398400338346,0.2033810668547393,0.9525522024555718,1.0,0.8458543087057978,0.8199830768821615,0.9464868481434046,0.9443100052311628,0.7155963302750479,0.946293483549832,0.9414870036775692,0,2
1263,0.0403580974369334,0.8771720575098101,0.7317345231455663,0.981309767722146,0.9801844509161846,0.0028095482836187,0.6344320725988641,0.9273587982427084,0.9216019891945676,1.0,0.9851590367791913,0.9847441846461634,0.0274785277848035,0.9555446788612844,0.7294520547944785,0.0,0.5914026023695215,0.9763978359199222,0.9811838547578914,0.9635330241770084,0.9473032884497604,0.0,0.0,0.6679908234287267,0.9644722987413546,0.9663825707287724,0.2033810668547393,0.9314732606995184,1.0,0.7618079632597872,0.7281343772259813,0.9514975543131068,0.9475924645685926,0.7155963302750479,0.9516969842028666,0.9494273311948432,0,2
1264,0.0402722698943639,0.9772613202852888,0.7317345231455663,0.981309767722146,0.9801844509161846,0.0028095482836187,0.6875448152233865,0.9273587982427084,0.9266803719438018,1.0,0.9851590367791913,0.9847441846461634,0.0274785277848035,0.9374982502031288,0.4143835616438309,0.0,0.5209536009282774,0.8361382867900256,0.8402367940219203,0.9635330241770084,0.9424543380750806,0.0,0.0,0.6679908234287267,0.9644722987413546,0.9663825707287724,0.1522998772686723,0.9445366302719924,1.0,0.972935932043034,0.9575263053090504,0.9514975543131068,0.9384192873178476,0.7155963302750479,0.9516969842028666,0.9494273311948432,0,2
1265,0.0402722698943639,0.9772613202852888,0.7317345231455663,0.981309767722146,0.9801844509161846,0.0028095482836187,0.7816665425571523,0.9273587982427084,0.9266803719438018,1.0,0.9823859654535348,0.9821621059310974,0.0273015872329664,0.9374982502031288,0.4143835616438309,0.0,0.5209536009282774,0.9681664592074056,0.9688759539291292,0.9601387946925588,0.9379953619121464,0.0,0.0,0.6679908234287267,0.9644722987413546,0.9663825707287724,0.1522998772686723,0.9445366302719924,1.0,0.9709672152037566,0.9531731331724592,0.9514975543131068,0.7795709000861788,0.7155963302750479,0.9516969842028666,0.9494273311948432,0,2
1266,0.0402722698943639,0.9774681924476788,0.8169548243167872,0.7500048273291902,0.7456653134399607,0.002707719538737,0.7816665425571523,0.9279925622485468,0.9245423177293968,1.0,0.98255018486139,0.9827343036374332,0.0273015872329664,0.9320440961119556,0.4623287671232674,0.0,0.3932222109126078,0.9681664592074056,0.9688759539291292,0.9601387946925588,0.936278271972526,0.0,0.0,0.4239479176843513,0.787650259085895,0.7900846217036416,0.1522998772686723,0.9545045688231408,1.0,0.9709672152037566,0.9531731331724592,0.9328552520844152,0.7516146004372609,0.7155963302750479,0.599113923798825,0.5658180829792779,0,2
1267,0.0401937462072168,0.9776415365362532,0.8519799219185726,0.980622210832862,0.9770780400698188,0.002707719538737,0.7816665425571523,0.9279925622485468,0.921913955380059,1.0,0.98255018486139,0.9827343036374332,0.0273015872329664,0.9274841281607352,0.7294520547944785,0.0,0.3932222109126078,0.9635593865149624,0.965600937977744,0.9601387946925588,0.9228685983847336,0.0,0.0,0.4767184554760372,0.9617012703508496,0.9675724486467304,0.1464811165269952,0.9557621185176624,1.0,0.7892710961612551,0.7634590712474707,0.9328552520844152,0.9458064965830496,0.7155963302750479,0.6581706823668366,0.6252462269997368,0,2
1268,0.0401937462072168,0.9779317721962288,0.8519799219185726,0.980622210832862,0.9770780400698188,0.002707719538737,0.5349062372604972,0.9279925622485468,0.9240862655563096,1.0,0.977047970849703,0.9769501802410968,0.0273556406939448,0.934964068366429,0.431506849315042,0.0,0.3932222109126078,0.961757099300082,0.9637367836251076,0.9598301659559108,0.925699896380344,0.0,0.0,0.593448644089173,0.9617012703508496,0.9675724486467304,0.1464811165269952,0.9557621185176624,1.0,0.9650659253048124,0.9653599688074757,0.9328552520844152,0.9458064965830496,0.7155963302750479,0.9226549225716288,0.914666588767852,0,2
1270,0.0405212681270472,0.9786725681110816,0.7451199107640827,0.9727643952394888,0.9716490726737456,0.0028134369143551,0.5349062372604972,0.9283879421570784,0.9353631918803542,1.0,0.9747400668737308,0.974545872154832,0.0273556406939448,0.846891413973964,0.431506849315042,0.0,0.5694564547245391,0.958156697607391,0.952559259429011,0.9598301659559108,0.9276852120983642,0.0,0.0,0.668322248906483,0.9488023851733134,0.9558700583919516,0.1997743037366486,0.7997159288412857,1.0,0.9613101937830346,0.9590413796271826,0.942185138963552,0.9355711864637364,0.7155963302750479,0.9207440134291018,0.9323127588489,0,2
