,food_cpu,food_rx,food_tx,inside_cpu,inside_rx,inside_tx,assurance_cpu,assurance_rx,assurance_tx,train_cpu,train_rx,train_tx,order_other_cpu,order_other_rx,order_other_tx,security_cpu,security_rx,security_tx,label,class
1128,0.0564155823655721,0.0,0.0,0.411974952962867,0.0,0.0,0.0045426115399012,0.0,0.0,0.0631528301629964,0.0,0.0,0.0046121642431192,0.1529598728645212,0.0810234541577825,0.0042326331561312,0.0,0.0,1,1
1165,0.1827399784452805,0.0,0.0,7.714877862556025e-06,0.0335658238884045,0.1930894308943089,0.0190444848195695,0.0,0.0,0.1349292675803968,0.7051282051282052,0.7421875,0.0179089810415548,0.4046483909415971,0.2371002132196162,0.0811685660076694,1.0,0.7335058214747737,0,2
1224,0.1753977490973619,0.0,0.0,1.3082950884410671e-05,0.067131647776809,0.3861788617886179,0.0384385265371466,0.0,0.0,0.2145180889872246,0.0,0.0,0.0049125506715211,0.0,0.0,0.006915040345874,0.0,0.0,0,2
1225,0.1127347402711032,0.0228690228690228,0.0833333333333333,8.274438608350847e-06,0.0,0.0,0.0384385265371466,0.0,0.0,0.0880175308990293,0.3525641025641026,0.37109375,0.0029566837817301,0.0,0.0,0.0840652655437245,1.0,0.7335058214747737,0,3
1226,0.1988031844988066,0.9542619542619544,0.8333333333333334,8.274438608350847e-06,0.0,0.0,0.0393974272996499,0.3171106557377049,0.4508448540706605,0.1112382071385791,0.0,0.0,0.0347032204159517,0.8092967818831943,0.9189765458422174,0.0840652655437245,1.0,0.7335058214747737,0,2
1243,0.0532851359858533,0.0,0.0,7.986114991779419e-06,0.0,0.0,0.0208008433688284,0.0,0.0,0.0970411426082394,0.0,0.0,0.0031248712717531,0.0,0.0,0.0150970455128946,0.0,0.0,2,2
1244,0.1949029987214937,0.0,0.0,7.986114991779419e-06,0.0,0.0,0.0245790283337283,0.0,0.0,0.0970411426082394,0.0,0.0,0.0063561528751301,0.0,0.0,0.0150970455128946,0.0,0.0,2,2
1245,0.1949029987214937,0.0,0.0,4.3775841163894494e-06,0.0,0.0,0.0245790283337283,0.0,0.0,0.1364273507763736,0.3525641025641026,0.37109375,0.0060066054758072,0.0,0.0,0.0052506665258013,0.0459427207637231,0.0153622250970245,2,2
1246,0.1093131481916488,0.1334026334026334,0.2398989898989899,1.654999398058065e-05,0.0,0.0,0.0110750490449072,0.0,0.0,0.103273385256572,0.0,0.0,0.0061919546653936,0.0,0.0,0.0090786544486759,0.0,0.0,2,2
1247,0.1405610823389996,0.0,0.0,1.654999398058065e-05,0.0,0.0,0.0110750490449072,0.0,0.0,0.0737561191710101,0.0,0.0,0.0061919546653936,0.0,0.0,0.0052449773484655,0.0,0.0,2,2
